titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Lucille,Live music bar,"Bar, Restaurant","Tapas & cocktails in an intimate, brick-lined nightclub & theater featuring live music shows.",5491147724685,"Gorriti 5520, C1414 BKD, Cdad. Autónoma de Buenos Aires",BKD,C1414,Buenos Aires,AR,-34.5855791,-58.436620299999994,4.4,4900,https://instagram.com/clublucille,instagram.com,1060148919669913841,ChIJT5Anso21vJUR8XjwVdNntg4,True,close,https://lh6.googleusercontent.com/-ZOh37suMNNA/AAAAAAAAAAI/AAAAAAAAAAA/80kSPjzZPLk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqH60yTh-p3JO3zu6ekRdp4_aPSZZkehTnu6-JOU3TkBJ3GALYqr1xEQTcDUVrGVZMm4IKE8HZvtXLM9jPEVrfXn6-y2sM575om5e3GVAyfqXWQZaeVrY7fsYUTz_N6BvEmn0pkFg=w408-h724-k-no,5074,moderate,
Casa Cavia,Argentinian restaurant,"Bar, Bar & grill, Gastropub, Restaurant, Tapas bar","Elegant mansion featuring a modern restaurant & bar with a cozy garden, plus a flower shop.",54948098600,"Cavia 2985, C1425DDA Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5775042,-58.4071522,4.3,4872,http://www.casacavia.com/,www.casacavia.com,13024592375033968784,ChIJv7N133q1vJURkDgpAsKlwLQ,True,close,https://lh5.googleusercontent.com/-i_NlyKgalYY/AAAAAAAAAAI/AAAAAAAAAAA/KzSXQ7iPlgw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNTrfkvWKH5C483y8jaRqR8yNVrL_YGqXDavj1q=w408-h272-k-no,7169,moderate,
Impala del Parque Caballito,Restaurant,"Bar, Cafeteria",,5491149019544,"Avenida José María Moreno 100, Rosario 495, 1424 Buenos Aires",Buenos Aires,1424,Buenos Aires,AR,-34.6191713,-58.4358034,4.1,4846,http://www.impaladelparque.com.ar/,www.impaladelparque.com.ar,3837040487277355649,ChIJF6mu6kbKvJURgWL1YP7nPzU,True,open,https://lh3.googleusercontent.com/-GTNiYzuiK3I/AAAAAAAAAAI/AAAAAAAAAAA/b7-Rtxt2g7g/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no6KsEde2QNO9PqTx7Lm3fWC5u7zpBaXuAoNbaVLQOy6LnhlQB9CIPxM1NYoZwDqLwsi19wMHLh_sUX6MxDenrcQQaxSKtAUxfj2JuWis_lICPXUQH492yn6jL4SaEAQePkVCYB=w462-h240-k-no,1434,moderate,
Che Bonche,Bar,,"Che Bonche, fusionamos la cultura de Venezuela y Argentina con unas comidas y unas cervezas para no perderselas, además contamos con juegos de mesa para divertirse toda la noche, excelente ambiente !🍻",,"Serrano 701, C1427 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1427,Buenos Aires,AR,-34.5948488,-58.4397418,4.2,4780,https://www.instagram.com/chebonche/,www.instagram.com,8482502040226903094,ChIJbQyK3SHLvJURNjRA0qnmt3U,True,open,https://lh4.googleusercontent.com/-EzVWnaSzMLE/AAAAAAAAAAI/AAAAAAAAAAA/mFHRNibuITE/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNNOSWH3zrYbjWAofhj0knuTcl8XI0D-kElIgRA=w408-h271-k-no,1611,moderate,
La Parolaccia Barrio Norte,Italian restaurant,"Bar, Brunch restaurant, Cafe, Fine dining restaurant, Gluten-free restaurant, Lunch restaurant, Pasta shop, Restaurant, Wine bar","La Parolaccia, un clásico de Buenos Aires con 28 años de historia, ofrece auténtica cocina italiana con pastas artesanales, calidad y calidez en cada plato. ¡Tradición y sabor en cada visita! 🍝🇮🇹",5491148121053,"Riobamba 1046, C1111 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,,Buenos Aires,AR,-34.596679,-58.394980499999996,4.5,4774,http://www.laparolaccia.com/,www.laparolaccia.com,367233895726617952,ChIJ2cE5-ZXKvJURYJVEUEitGAU,True,close,https://lh5.googleusercontent.com/-APd3jr3CJCw/AAAAAAAAAAI/AAAAAAAAAAA/HtmGUM7V5sU/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNyCfmvhD71Eox-xVoxxhKXBfiFao6zIWr0BvcV=w408-h271-k-no,3103,inexpensive,
Marlon,Restaurant,"Bar, Bar & grill, Gastropub, Hamburger restaurant","Warm restaurant/bar offering burgers & snacks amid retro, movie-themed surroundings.",5491126381258,"Serrano 1445, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5898654,-58.4315851,4.3,4718,https://m.facebook.com/marlonfoodtruck/,m.facebook.com,4957194909739705462,ChIJ27j3JqaxvJURduRojYF-y0Q,True,open,https://lh6.googleusercontent.com/-Nes9Cqy59LY/AAAAAAAAAAI/AAAAAAAAAAA/0w_b4Hh7sxg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPLOet1u6DS6QnXesXQBbkxvUzvSlXbvCZcf28e=w408-h306-k-no,3450,moderate,
Alchemy,Heladería,"Bar, Cafetería, Pastelería",ICE CREAM BAR,5491152630880,"Humboldt 1923, C1414CTU Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1414,Cdad. Autónoma de Buenos Aires,AR,-34.583317699999995,-58.433341899999995,4.3,4592,https://instagram.com/alchemy.ba,instagram.com,14034354997670725078,ChIJofUtF461vJUR1kXkX4MLxMI,True,open,https://lh3.googleusercontent.com/-_W4YVA4y8Ms/AAAAAAAAAAI/AAAAAAAAAAA/ymdUcQRQb5U/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNZm68HS2pnk5zW0krVaQzd5LoOYbAa1vRXyZbP=w408-h306-k-no,4148,moderate,
Basta Pablo,Bar,Restaurant,,5491131640046,"Bolivia 4520, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,B1653,Buenos Aires Province,AR,-34.5533996,-58.5534312,4.2,4577,https://instagram.com/bastapablo.bar?igshid=YmMyMTA2M2Y=,instagram.com,15390517163133344147,ChIJk_EcPFa3vJURk5kdQtEZltU,True,close,https://lh5.googleusercontent.com/-XiLDNZBgRcA/AAAAAAAAAAI/AAAAAAAAAAA/cdZww71KbdY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrO49_spf_XdSs1XC_jgrN4zB-806IzHCVfBKtXAGdNvl9ENzrKK6tvsgtNES61rwvjTnAuFDxMxs448kNAoDzcOkJ2ZU6uLqw0Zu0xAhDXbnwIgdR19stCg3Kmm15ai7WOthBP1T6Z02o=w408-h544-k-no,2449,moderate,
Omi Lanús,Gastropub,"Bar, Disco club, Restaurant","Reservas por Whatsapp o personalmente.
Omi Resto, Barn & Music es una resto bar con gastronomía gourmet, barra con tragos de autor (diseñada por el jefe de barra de la Florería Atlántico) y open party desde la 1am (jueves, viernes y sábados para mayores de 25 años).
Un lugar súper especial para vivir momentos diferente. Omi te ofrece una experiencia única.",5491125598417,"José María Moreno 142, B1824 Lanús, Provincia de Buenos Aires",Lanús,B1824,Buenos Aires Province,AR,-34.701537099999996,-58.3939604,4.2,4576,,,13385169822882423029,ChIJF3LTfd_MvJUR9WAvRwmtwbk,True,close,https://lh3.googleusercontent.com/-c9quvYKwFHs/AAAAAAAAAAI/AAAAAAAAAAA/60VzbB-JFGk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPmD0Eh0zAfEV7qrl4qV1ooYEWxmT92VlbBdqx9=w408-h272-k-no,3014,expensive,
La Ferneteria (Palermo Soho),Bar,Restaurant,"Lively, offbeat bar in a warehouse-like setting offering Italian dishes, craft drinks & DJs.",,"Serrano 1349, C1414 Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1414,Buenos Aires,AR,-34.5905923,-58.432594099999996,3.9,4491,http://www.laferneteria.com/,www.laferneteria.com,16478101299144245055,ChIJWdSQvIm1vJURPz9lrNP5reQ,True,close,https://lh3.googleusercontent.com/-aRvbHoObi30/AAAAAAAAAAI/AAAAAAAAAAA/vnmLuvqo9is/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noCPZNuf2seAjLSVY_MmuvVQ_R7zrUCSaXYbyb-bghw4HAZqP5Li4RC9G-CeaCsB2SiC9Z83L0Y57JQYxRzdupuUvu3VQyWmUa4Lm7CQUn_wgJLSMeDGdO30zAXT0PEL4GOf0SprvQH3IdP=w408-h544-k-no,2811,moderate,
The Nikkei Cause,Restaurant,"Cocktail bar, Japanese restaurant, Peruvian restaurant, Sushi restaurant","Cada plato que servimos es un homenaje a la cultura nikkei fusionada con la peruana.
Exploramos las raíces de cada receta, desenterrando historias y secretos culinarios transmitidos de generación en generación.",,"Av. Cerviño 3550, C1425AGR Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5802335,-58.4091221,4.5,4449,http://www.lacausanikkei.com/,www.lacausanikkei.com,5691643092851388878,ChIJcdPR9sK1vJURznG2wTzH_E4,True,open,https://lh6.googleusercontent.com/-sr-NxfjCcmI/AAAAAAAAAAI/AAAAAAAAAAA/X9UwLdRk_Vk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOVVFNLL1CxLJsawZRekVrjLPmC4eTy5L6QJanY=w408-h272-k-no,1969,moderate,
Restaurante Enero Costanera,Restaurant,Bar,"Enero Costanera es un restaurante moderno y acogedor ubicado en la costanera, ideal para disfrutar de una experiencia gastronómica única con una vista espectacular. Ofrecemos una carta variada que fusiona lo mejor de la cocina local e internacional, con opciones frescas y creativas preparadas con ingredientes de la más alta calidad. Perfecto para compartir en familia, con amigos o para una cena especial. ¡Te esperamos para disfrutar de un ambiente relajado y un servicio excepcional!

Visítanos y vive una experiencia culinaria inolvidable frente al mar.",5491125162111,"Av. Costanera Rafael Obligado 6710, C1428 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.543101,-58.434896599999995,4.2,4432,https://www.enerocostanera.com/,www.enerocostanera.com,1039475714523736856,ChIJLacwtXu1vJURGCvVrKf1bA4,True,close,https://lh5.googleusercontent.com/-_PIkUjwbeW0/AAAAAAAAAAI/AAAAAAAAAAA/668i3f32Aso/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPqONBZUMNmIXAU5q7SMh_PQ0g23fpXMTIryhNx=w408-h527-k-no,3537,moderate,
Eretz Cantina Israeli,Israeli restaurant,Bar,AHORA SOMOS DOS: La Bait de Eretz (Lerma 525) y Eretz Cantina Israelí (Honduras 4709) Los esperamos!,5491149631202,"C1414DME, Honduras 4709, C1414DME Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.590472399999996,-58.427077999999995,4.2,4424,https://www.wokiapp.com/reservas/eretz-cantina-israeli,www.wokiapp.com,10249256549932333158,ChIJMRW-dHjKvJURZviPfoesPI4,True,close,https://lh4.googleusercontent.com/-NZqJPDcp8yY/AAAAAAAAAAI/AAAAAAAAAAA/NZ94unGFHIw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNebZARR-lD7KLvW8BsEJr2ngwj9WqNRrihqbyU=w408-h306-k-no,4925,moderate,
Williamsburg Infanta,Hamburger restaurant,"Bar, Brewery, Delivery service",,,"Av. del Libertador 3883, C1425ABL Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5712026,-58.422348899999996,3.9,4415,,,10886250192312372918,ChIJ4QqcOp-1vJURto7OQN-6E5c,True,close,https://lh4.googleusercontent.com/-al6vOi4t2pU/AAAAAAAAAAI/AAAAAAAAAAA/844BM3Z6_k0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP2P-RlVJKPdjHTOhMDhFVXnRTFSz4TcUlzQJN4=w533-h240-k-no,1789,moderate,
La Farmacia Restobar,Restaurant,"Bar, Espresso bar",,5491120345253,"Av. Directorio 2398, C1406GZZ Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1406,Buenos Aires,AR,-34.633590999999996,-58.4605477,4.2,4396,https://lafarmacia.com.ar/,lafarmacia.com.ar,8300798196202389372,ChIJm0hloSnKvJURfL_Y3PpbMnM,True,open,https://lh5.googleusercontent.com/-M2EQb5J0Dk8/AAAAAAAAAAI/AAAAAAAAAAA/DjAKQkfTd5w/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNTfa21mS7M6RQILlShQ0601nfk-hPL0Lbj5RLf=w427-h240-k-no,2396,moderate,
Aribau,Bar,,,,"Vedia 3600, C1430 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1430,Buenos Aires,AR,-34.546852099999995,-58.4882583,4.4,4367,https://www.instagram.com/aribau.ba/,www.instagram.com,1794747484314965821,ChIJ8_NtI6LKvJURPZce-FM56Bg,True,open,https://lh6.googleusercontent.com/-wNJxSz1ksBc/AAAAAAAAAAI/AAAAAAAAAAA/0Aq1w2BnMD0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrUKWJxnZFFj5R0vIX7PNFV1pH1GT9QFkIxUxbQ_FWxifibVdvpAbID_xm9P24x5Jk1PwLby_2EJGJRneVhjYkJLcVUNSwL7y-h_g-qXn9N7MJ69qmepn73oqDJMQe2ibmXQ501=w426-h240-k-no,888,moderate,
PEÑÓN DEL AGUILA PUERTO MADERO,Bar,,,5491139013472,"Pierina Dealessi 701, C1107 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.6056257,-58.3647803,4.1,4358,https://www.instagram.com/isla__ba?igsh=MWRjYmR0bm9pbWQzaQ==,www.instagram.com,10774606946407886078,ChIJbTWNFU81o5UR_iwZc-4Xh5U,True,open,https://lh3.googleusercontent.com/-i0tDsbg13tQ/AAAAAAAAAAI/AAAAAAAAAAA/yI_Ehkyrr18/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrO2G51zwY2TuKpXlHM5s6BdHju3Zy3wwAlA2sqTg2r2NvqH9kfZlcbvB43qHFM9ZbvO-Jbv63S4wmgu796KwdX5O23TdiVlpnTAuRbd59BUPyXfkDwBZCb2VTEXRcCryloNtjwUQ=w426-h240-k-no,3129,moderate,
Blest Nuñez,Bar,,,5491124923884,"Arribeños 3302, C1429 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1429,Buenos Aires,AR,-34.5473857,-58.4589698,4.5,4292,https://cervezablest.com.ar/,cervezablest.com.ar,15702201927702246233,ChIJo5GY8Li1vJURWXMlnHVt6dk,True,close,https://lh3.googleusercontent.com/-rEK3KLIv5xY/AAAAAAAAAAI/AAAAAAAAAAA/O83wifbVdvo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqoNZs8VKCkO-Y0Hf2yCwNYac0F5taECM8AgOrvyDcGUX9r7P8yO2byQWYyVJl4TgILgJTgWUuTdKxQdweN325pwrkqVoLDWRfCBg5DCXvHj6DoylvIW7Kwzb5wWmIN7kdUTFY=w533-h240-k-no,1497,moderate,
Boticario,Bar,,"Antigua droguería, ahora bar de macerados.",,"Honduras 5207, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.587227299999995,-58.4321698,4.4,4287,https://www.boticariobar.com.ar/,www.boticariobar.com.ar,5518066774818308649,ChIJrSShLYm1vJURKULu534clEw,True,close,https://lh3.googleusercontent.com/-Qr_x22HKNwE/AAAAAAAAAAI/AAAAAAAAAAA/unP6A09dZNo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosL7I-hI8hMkE0douiekvAfvSAwU6x-V-ySWsJdQ2SeTbhPfWKC78KiVVBVEKRKk86jU117ABDEUA3FoC5MGqou5pXpfQjvUeMoM1CcLC_7ZdMVmeFVxnejpU2LFEXMg34NBVxIQ=w408-h307-k-no,5442,moderate,
725 Continental Hotel,Hotel,"Bar, Piano bar, Restaurant","Stately hotel in a 1927 building offering a restaurant & a spa, plus a rooftop pool & bar.",5491141318000,"Av. Pres. Roque Sáenz Peña 725, C1035 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1035,Buenos Aires,AR,-34.606051199999996,-58.376829699999995,4.4,4249,http://www.725continental.com/,www.725continental.com,11582728948966306377,ChIJIc--Vc7KvJURSTLFdJwevqA,True,close,https://lh4.googleusercontent.com/-rkeveOAeZY0/AAAAAAAAAAI/AAAAAAAAAAA/hl1isB_hnBk/s44-p-k-no-ns-nd/photo.jpg,https://i.giatamedia.com/m.php?m=AQABAAAAla4KAGgSNwUFAHWRt4Is4GXaGxSXPvp8pd4,4391,,5
Bar 878,Bar,"Cocktail bar, Restaurant, Wine cellar","Bustling hangout offering easygoing snacks & burgers, plus cocktails & happy hour specials.",5491147731098,"Thames 878, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.592841299999996,-58.4390916,4.4,4249,http://www.878bar.com.ar/,www.878bar.com.ar,9820315978669668082,ChIJy4qUv4q1vJUR8rayMlrFSIg,True,close,https://lh6.googleusercontent.com/-WUOBhGvYv-s/AAAAAAAAAAI/AAAAAAAAAAA/0cbvCuDY7KM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipP8VTvci-M-xYDWU6w_puDv6xOm-kTXN01ejKZU=w408-h408-k-no,3005,expensive,
Cervelar - Villa Urquiza,Brewpub,Bar,"Cervelar Urquiza
El hogar de la nacion cervecera.
Sucursal Numero 11
Olazabal Esquina Pacheco A pocos metros del corazon de Villa Urquiza.",5491130454423,"Olazábal 4800, C1431CGQ, 1431 Buenos Aires",Buenos Aires,1431,Buenos Aires,AR,-34.5748421,-58.4826134,4.1,4222,https://www.instagram.com/cervelarurquiza/,www.instagram.com,11571422621646566636,ChIJ3_zWTWa2vJUR7LQp_ZDzlaA,True,open,https://lh3.googleusercontent.com/-8RNnmRitALs/AAAAAAAAAAI/AAAAAAAAAAA/CTQlDcUqx5U/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNOOY5iR727REeh93m-A8nLXQk-YeVFYBjyHdD4=w427-h240-k-no,1106,moderate,
New Jonathan,Restaurant,"Bar, Cafe, Cocktail bar",,5491147889590,"Av. Lidoro J. Quinteros 1200, C1428BXQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1428,Buenos Aires,AR,-34.549852099999995,-58.4500423,4.4,4220,,,1964145043561555219,ChIJDaYOtTG0vJURE6XUuIILQhs,True,close,https://lh3.googleusercontent.com/-D2PSbus5dFA/AAAAAAAAAAI/AAAAAAAAAAA/Ovgtr7MwLEw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPDF9w7Mp1BPj-TEgPIUZ40cvakH694QPh7lyED=w408-h306-k-no,1537,moderate,
Gran Bar Danzon,Bar,Bar & grill,"Restaurant, wine bar y cócteles (clásicos y de autor)",5491148111108,"Libertad 1161, C1012AAW Cdad. Autónoma de Buenos Aires",Buenos Aires,C1012,Buenos Aires,AR,-34.5948985,-58.3842924,4.4,4201,https://granbardanzon.com.ar/,granbardanzon.com.ar,9185738313397534766,ChIJh9Qpx7nKvJURLoDB8VNMen8,True,open,https://lh6.googleusercontent.com/-qJeGSlZWQgo/AAAAAAAAAAI/AAAAAAAAAAA/fhAtVXnK5Kg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipO-kAvCjsX8wC1trXFK6yEMB-XMQSnb376E9Sax=w408-h272-k-no,3654,moderate,
Carnal Resto Bar,Bar,"Club, Pub",,5491164677953,"Cnel. Niceto Vega 5511, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.587173799999995,-58.438429799999994,4.2,4170,https://www.instagram.com/barcarnal/?hl=es,www.instagram.com,12434059589875594023,ChIJ-Yli6Yy1vJURJ_OSilGnjqw,True,close,https://lh3.googleusercontent.com/-7YxuC0c1Sp8/AAAAAAAAAAI/AAAAAAAAAAA/5IHH-TTyPZc/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOcL_botdWROlKk6ErU-UtLk2c2qvFwI5g9NoW9=w408-h544-k-no,2274,moderate,
J.W. Bradley,Bar,"Cocktail bar, Restaurant","Somos un bar oculto inspirado en el legendario Orient Express. Nuestra coctelería de autor es el alma del viaje: precisa, creativa y audaz. Nos mueve el arte, la cultura y el lujo, y cada detalle está pensado para sorprenderte. Te invitamos a disfrutar platos deliciosos, una ambientación única y noches inolvidables con DJs en vivo.",5491169772038,"Godoy Cruz 1875, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5864565,-58.4320975,4.3,4169,https://bradleyltdbar.com/,bradleyltdbar.com,17686861921182646660,ChIJgXtD2o61vJURhIF5UzVbdPU,True,close,https://lh6.googleusercontent.com/-c7Okwl6W2NA/AAAAAAAAAAI/AAAAAAAAAAA/MaUL4siYJQY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNBvqGBaMcrjFbvZ2VdXlY_LJPpVCeKV2kJgsER=w408-h305-k-no,4065,moderate,
Paulin,Cafe,"Bar, Fast food restaurant, Restaurant",,5491126916864,"Sarmiento 635, C1041AAM Cdad. Autónoma de Buenos Aires",Buenos Aires,C1041,Buenos Aires,AR,-34.6044846,-58.375713299999994,4.4,4139,https://paulin.com.ar/,paulin.com.ar,13852106766400102342,ChIJ5xTQlc3KvJURxh8QYraRPMA,True,close,https://lh3.googleusercontent.com/-OMZyedHE1N0/AAAAAAAAAAI/AAAAAAAAAAA/HzCZDPub1Vw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npj8offkQRMQEgIw9OrhdPgDtWt57h6j0oL-Obli2ds9Y3ma3hXsT75ehvWpBQVmJ7ECIqOpqdMUFWcbqZPl5HerWHK4l2sKrhy5YDYfpJYO7JmNbVFhNaNXb0HlI4ApFmN9q1h=w408-h408-k-no,2808,moderate,
Cochinchina,Bar,Restaurant,Bar Franco-Vietnamita,5491122476452,"Armenia 1540, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.590345,-58.429003599999994,4.3,4085,,,10196469082321894081,ChIJs2XPmoG1vJURwboMb5sigY0,True,open,https://lh5.googleusercontent.com/-36Ze7GzpSuY/AAAAAAAAAAI/AAAAAAAAAAA/weL5D2WnH3U/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr7VFDpYXH_jZ8lqbzApBub_kB500WAUfsrxd9qh8xyuBPS0WsDd-nBG2IlkEMBJMuarlp6PL3Ezl5Q45Qye4NrUn-y8Y6fJC2etig5lbR1EuPcI8cHnl1MvhIVEzxnFxjRyoel6g=w408-h544-k-no,4642,moderate,
Bar Británico,Bar,"Restaurante de desayunos, Cafetería, Restaurante",,5491143612107,"Brasil 399, C1154AAC Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1154,Cdad. Autónoma de Buenos Aires,AR,-34.6252274,-58.371043099999994,4.1,4076,https://turismo.buenosaires.gob.ar/es/gastronomico/bar-brit%C3%A1nico,turismo.buenosaires.gob.ar,9334666124529905863,ChIJyyTsSM00o5URxzB6EWJli4E,True,open,https://lh6.googleusercontent.com/-6InaE418EDg/AAAAAAAAAAI/AAAAAAAAAAA/iVJ9DfsELBA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nob9mY0vhCSlzHZ_hTEj8h06GLAmKUCylFMT7W0FAmkYUveD6Sn_j47QguJQnRn7vgXoruYHcCvkkXOF1tFKHKA78IqxxraP3ISIBiKjY9-Q6Lpfi4lPegu9Wn8ldNPXxLN4iDz=w426-h240-k-no,2702,moderate,
Cobra,Bar,,Arco 15. Paseo de la infanta,5491159919880,"Avenida del Libertador, Av. Coronel Marcelino E. Freyre 3880, Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5697932,-58.420874399999995,4.4,4065,http://www.instagram.com/cobra.ba,www.instagram.com,15427048439284791473,ChIJ_d8ElLO1vJURsXhQzNHiF9Y,True,close,https://lh3.googleusercontent.com/-ucrM6OV9PBs/AAAAAAAAAAI/AAAAAAAAAAA/-k2HPDeVod0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noQFNBj3UeaH-mkNZ8-uRyxHYt2oT4YCH5RzwoesqOHStDX1AiTmM5QJHdOtXlvZtC3v-1SQ3m4amBXg8RF8V0F-2M8zSaf-aFQW6aJTNrBp-jfWxDThNqbMyeg8Fw6MKnIypGp7A=w408-h544-k-no,687,moderate,
Raíces Cocina Casera,Restaurant,Bar,,5491145414927,"Crisólogo Larralde 3995, C1430AIK Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1430,Buenos Aires,AR,-34.5565949,-58.4824294,4.3,4063,http://www.raicescocinacasera.com.ar/,www.raicescocinacasera.com.ar,15037074307064678949,ChIJuQS7h422vJURJUq-lWlrrtA,True,open,https://lh6.googleusercontent.com/-Wv6kohGCTvI/AAAAAAAAAAI/AAAAAAAAAAA/LvrB_HO_wtA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNSvAIMctWGxXrAY8UCEKZB2Ad_nHB45jvNB2t7=w426-h240-k-no,2761,moderate,
Temple Recoleta Junin,Bar,"Beer hall, Brewpub, Hamburger restaurant, Restaurant","Se suma un nuevo Temple a la manada. Llenamos de encuentro birra y música a Recoleta

Somos el lugar y la excusa para encontrarse
Somos el motor para expresarse
Somos la juntada
Somos la ranchada
Somos movimiento de hombros y cadera
Somos la despedida y somos el reencuentro

Somos encuentro, birra y música.",5491155249857,"Junín 1725, C1113 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1113,Buenos Aires,AR,-34.5889619,-58.3926052,4.7,3991,https://templebeer.com/es,templebeer.com,5409340293874985776,ChIJT57FT_7LvJURMCugXVbWEUs,True,open,https://lh6.googleusercontent.com/-B-Gm-r2zV6s/AAAAAAAAAAI/AAAAAAAAAAA/JF9x3khLZWI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOMX52llZqDdZYKETxABgCugUbY_lgOztfPQ75_=w408-h403-k-no,518,moderate,
