titulo,categoria,categorias_adicionales,descripcion,telefono,direccion,ciudad,codigo_postal,region,pais,latitud,longitud,rating,cantidad_reviews,url,dominio,cid,place_id,verificado,estado_actual,logo,imagen_principal,total_fotos,nivel_precio,hotel_rating
Havanna,Coffee shop,,IG: havannaenballester,,"Pueyrredón 2610, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,,Buenos Aires Province,AR,-34.550077099999996,-58.551897499999995,4.1,1865,http://www.havanna.com.ar/,www.havanna.com.ar,13016228289377570720,ChIJEfgotFW3vJURoI-9j6ruorQ,True,open,https://lh5.googleusercontent.com/-6bqHdp6dhoM/AAAAAAAAAAI/AAAAAAAAAAA/Jo_wlYSy2Qg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np2u8JZ6ENolqwJ7CR5Rd-n3rIqkTRQUWLvQms9-mMCvdUXmhPK9UBMYiJa_JHoZiqJnUGckZbRQxCaqJJ7t9CeAEPerh8fHe-lNSUTXGyiX-x3uM36_On6Le1gZjXumyglS8NRgg=w426-h240-k-no,470,moderate,
Havanna,Coffee shop,"Breakfast restaurant, Cafeteria, Diner",Venta de alfajores cafetería y muchas opciones para la mañana el mediodía y la noche con una carta repleta de cosas ricas,5491143822355,"Av. Corrientes 1523, C1042 AAB, Cdad. Autónoma de Buenos Aires",AAB,C1042,Buenos Aires,AR,-34.6039867,-58.388354799999995,4,1860,https://havanna.mitiendanube.com/,havanna.mitiendanube.com,17319808920569125263,ChIJa_A8HsTKvJURjxkq8HJSXPA,True,open,https://lh4.googleusercontent.com/--BYmkI_kOKs/AAAAAAAAAAI/AAAAAAAAAAA/cbS2IcQybNs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq4mLKjsZPlezfqSVW3UuuNM0ltMxpvrW10qc6V4Ndw4CQDNNLiRI3bsVhHERumO-9TEq609BYWtlCYr6qd-ENCtvpsXbVliAIGeox_ax-PfmluCYC9SVWhJTnv0nRvPuvY3xY=w408-h306-k-no,385,moderate,
ISPICA Caffe e Pasticceria,Cafe,,"Ispica, caffe e pasticceria, un lugar donde disfrutar de un excelente cafe de especialidad y una exquisita pasteleria italiana, entre otras cosas dulces y saladas. Un espacio para relajar, conectar con la buena onda y disfrutar de un buen momento de gastronomía.",,"Gorriti 5295, C1414 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.587502199999996,-58.4337289,4.3,1851,http://www.instagram.com/ispica.caffe,www.instagram.com,16098825392822729935,ChIJrZFi-2i1vJURz7w8SGaEat8,True,open,https://lh6.googleusercontent.com/-RMrVyMmwa8c/AAAAAAAAAAI/AAAAAAAAAAA/zLEC2JgZxmQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5cOcKJrfAOMrpWWCQ0RxhJDXlP0PhTuN6ZGa3JR30_XJDzevqVAY7K2cbOFeGumzJbx7nzt8DdeXkqnIk5mrzI9QommccmSeR2VtHyygqHRQFM3Xq8PjeAOpDZxGQb7RgWvDt5g=w533-h240-k-no,1399,moderate,
Import Coffee Co.,Coffee shop,,,,"Av. Corrientes 802, C1043 San Nicolas, Cdad. Autónoma de Buenos Aires",San Nicolas,C1043,Buenos Aires,AR,-34.6036376,-58.378274999999995,4.3,1850,,,2684654422374485805,ChIJ0y3PVmXLvJURLQ9QJvnOQSU,True,close,https://lh5.googleusercontent.com/-_VLS8a0SyWQ/AAAAAAAAAAI/AAAAAAAAAAA/i8UX7RDJ9eg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-GoSzm7y9f-w1ZMeFyTBAT-4A5XOphMvvtXoa-XZnTbpjvbuuUAwIGvAYSqrtvEYesfyBtz7BcMgRYLinT7_JD08fV_ft5rVpakhssIHgmgiR2rIHatjKS5kgC1ng4DkZn6m0CA=w408-h263-k-no,1755,,
Havanna,Coffee shop,,"De Mar del Plata para el mundo.
Con la misma pasión y calidad de siempre, haciendo tu vida más dulce desde 1948.",5491143120671,"Av. Antártida Argentina & Calle 10 Terminal Retiro onmnibus Góndola Nº 1, Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.5868131,-58.3744537,4.2,1844,http://www.havanna.com.ar/,www.havanna.com.ar,5177669988967624741,ChIJYTpDEw7LvJURJbCdKGzH2kc,True,open,https://lh5.googleusercontent.com/-QHa1Hpc_8Dg/AAAAAAAAAAI/AAAAAAAAAAA/7_5CsOpvTao/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPZ5MG5Gc5CqcS-Z2Dkyzyem71cjkBucbVDNMG4=w408-h306-k-no,98,moderate,
Tostado Café Club - Ave. Corrientes,Coffee shop,,,,"Av. Corrientes 1699, C1042AAC Cdad. Autónoma de Buenos Aires, Argentina",Buenos Aires,C1042,Buenos Aires,AR,-34.6041197,-58.3907065,3.9,1839,http://www.tostadocafeclub.com/,www.tostadocafeclub.com,239307247707280032,ChIJHT0CRIrLvJURoNLEg6wwUgM,True,open,https://lh5.googleusercontent.com/-pZjVCN7fz4I/AAAAAAAAAAI/AAAAAAAAAAA/w4VuNDjxtE8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM7f5PV1X6jViDgqf5eKihSByCUFwAvUm444DbI=w408-h306-k-no,1301,moderate,
Princess Café,Cafe,"Bakery, Breakfast restaurant, Cafeteria","Variedades de café, desayunos, almuerzos, meriendas",5491145855768,"Av. S. Martín 1650, C1416 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1416,Buenos Aires,AR,-34.6061949,-58.452400399999995,4.2,1832,https://es-la.facebook.com/laprincesacafe/,es-la.facebook.com,8752511909269278460,ChIJjQ0HbgXKvJUR_A5fbDUrd3k,True,close,https://lh6.googleusercontent.com/-1IF89H_GouY/AAAAAAAAAAI/AAAAAAAAAAA/BlZa78fQ9y8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipN-FYe2ArFKIuE7oN_Ah2ZkL0-QHSL_-gGcCE8r=w427-h240-k-no,510,moderate,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Federico Lacroze 2301, C1426CPI Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.568708199999996,-58.4439551,4.2,1828,http://www.starbucks.com.ar/,www.starbucks.com.ar,1785945654121728610,ChIJNZDz7sa1vJURYgoULhz0yBg,True,open,https://lh4.googleusercontent.com/-6Tzxhx3M288/AAAAAAAAAAI/AAAAAAAAAAA/lXSUU4LIf30/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nodA8f6i2DZcuylk7p28Im5ur0ZLT563AAwZG-6YPCN_59TA3IjMm9vqS5S_62gBEQhVC-hKTwLxA8iYWSrKjP92dKVPlT4JnJQQNz645LZwmy8nFWC-qjY3kGu80EkaETN8TeK_g=w408-h544-k-no,550,expensive,
Bonafide,Cafe,,,5491149810002,"C1405DJT, Av. Angel Gallardo 602, C1405DJT Cdad. Autónoma de Buenos Aires",Buenos Aires,C1405,Buenos Aires,AR,-34.6057548,-58.439333,4.2,1826,http://www.bonafide.com.ar/,www.bonafide.com.ar,1956682010340492268,ChIJMztEOm3KvJUR7AO-5OuHJxs,True,close,https://lh5.googleusercontent.com/-j_eWBKrnUYg/AAAAAAAAAAI/AAAAAAAAAAA/OazszyMZb24/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq2Jfgvn-Ei6_-yHtDGrplnM-o87iGweiLMJ5nLMi50DbiDrj6HqLx2AXcu_fuS_1LvY4pFj_OAFPNdyftwoAdHtULQDRSMrBaHVg--1GJ4dokm-ISFPHB5fDGdapdKzeloGPzv=w408-h270-k-no,408,moderate,
Café Martínez Parque Patricios,Coffee shop,Cafeteria,Café Martinez Parque Patricios,5491149145643,"Monteagudo 102, C1437 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1437,Buenos Aires,AR,-34.6383953,-58.4052474,4.3,1818,http://cafemartinez.com/,cafemartinez.com,15004759027892771378,ChIJtz2hg8bLvJURMlriVdacO9A,True,close,https://lh4.googleusercontent.com/-c3QbwQFixT4/AAAAAAAAAAI/AAAAAAAAAAA/T7CbNXuQCl4/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0CKTVm9A5FaL8C_VlAusf0kxq3QIxi74jYZzJNKn4DbuPtbKTz7TsS-g_wJPkzyJfRq1eSnE1lLVJPQsoHFVumHw_6MxFr4KMDwc18omPrMnZR9nAA1uZddbO70yxaeuVvJN0eA=w426-h240-k-no,598,moderate,
Don Diego Parrilla - Restaurante,Cafetería,,SERVIMOS PORCIONES NO RACIONES,5491146875158,"Av. Emilio Castro 7444, C1408IGY Cdad. Autónoma de Buenos Aires",Cdad. Autónoma de Buenos Aires,C1408,Cdad. Autónoma de Buenos Aires,AR,-34.655128,-58.5219483,4.3,1815,,,11639657924637050362,ChIJMeCas1nIvJUR-kUNgTZfiKE,True,close,https://lh5.googleusercontent.com/-VIxIZxr3lBo/AAAAAAAAAAI/AAAAAAAAAAA/rxuls2ifDLg/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMw2wvXRaYvSdhQbh5_vSGrZzQL7QxotbyQk045=w408-h306-k-no,923,moderate,
Havanna,Coffee shop,"Cafe, Cafeteria, Chocolate cafe",,5498006661371,"Av. Martín García 602, C1268 Cdad. Autónoma de Buenos Aires",Buenos Aires,,Buenos Aires,AR,-34.6319878,-58.3728148,4,1808,http://www.havanna.com.ar/,www.havanna.com.ar,3212738935053193275,ChIJWSBNwzTLvJURO5DpIwrxlSw,True,open,https://lh3.googleusercontent.com/-7Vxd53SgikI/AAAAAAAAAAI/AAAAAAAAAAA/--_1Y2tMltw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAPZnKPsosSDSFyb1gQrjYOP_kJWQtWZoFcp_7CG8xtrmb3EYgIegTDMciVwGqEiEdfK4rZrqDgIAVRwzWBpPtziF2buQ4Q37W0GzUVyjCZlVssNYNXzV84iFQEaKyOZu-d7Om=w408-h306-k-no,380,moderate,
Whoopies,Cake shop,Cafe,,5491121031616,"Av. Corrientes 4508, C1195 AAR, Cdad. Autónoma de Buenos Aires",AAR,C1195,Buenos Aires,AR,-34.6025492,-58.428753799999996,3.7,1801,,,933925192238120023,ChIJi8PSYWXKvJURVzwkogP49Qw,True,open,https://lh5.googleusercontent.com/-ikq34CwB0xU/AAAAAAAAAAI/AAAAAAAAAAA/K1uaI-iqDJk/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqrEwmZK9MRbzVr9zn8VZz-yQDkWiJDSEWJfcpssXIeKRArkXP1_x967ikaXAcy4vDO3aG7bp9Udgb5vb8pz5_K-KyqIZu20rtBRaox0FscvLFVqhkqIgc4Vu_eiyzlaCSA331w=w408-h306-k-no,796,moderate,
EL RINCONCITO,Pizza restaurant,Cafe,,5491149212261,"Av. Pedro Goyena 400, C1424BSQ Cdad. Autónoma de Buenos Aires",Buenos Aires,C1424BSQ,Buenos Aires,AR,-34.6258407,-58.432645,4,1800,https://www.facebook.com/elrinconcitopizzeria/,www.facebook.com,13725396921338303362,ChIJu68g607KvJURghOcmcdner4,True,close,https://lh3.googleusercontent.com/-ocaJlPUKbsY/AAAAAAAAAAI/AAAAAAAAAAA/_kCn5ta9zHo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noTLDAQjg_4oAILZD0t9qZZyUjHiyd8a_a-4FzgLCBxN-vo-dJC0dJr5-r9fScQAWIOZpQtwWpovYDAK9x3kDav88eTYXJN6u6tG8Y5T5TpR1SFu-cLetf6sbKQ0Og9Optu4x6ztg=w408-h306-k-no,484,moderate,
Starbucks Drive-Thru,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Fondo de la Legua 525, B1609 Boulogne, Provincia de Buenos Aires",Boulogne,,Buenos Aires Province,AR,-34.4975473,-58.545475499999995,4.3,1795,http://www.starbucks.com.ar/,www.starbucks.com.ar,16920432704042933311,ChIJ6w8psk-xvJURP5xhYuVz0eo,True,open,https://lh3.googleusercontent.com/-nkCufmi9sqI/AAAAAAAAAAI/AAAAAAAAAAA/-lc1GDKvXqM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nryWteezyPUhQ8TPexLN-IUhUWh8fZiN7qu6FLDxLeCoY5bwTG9qhv3G1PWwverlmi4bqAYnKyUvYJ1DaRTJxwAxnEmSgbB3WMuMlLEgcEJ_ipzifUzKX8mhxKV7Um-9czmVZI=w408-h306-k-no,322,expensive,
Le Pain Quotidien,Restaurant,"Bakery, Breakfast restaurant, Brunch restaurant, Coffee shop","We’re a Belgian bakery and restaurant serving simple, wholesome and seasonal food. Le Pain Quotidien means “the daily bread” in French, and like our name suggests, we’re bakers at heart. Although our handmade, organic bread is how we got our start, we serve a variety of healthy options like organic coffee, pastries, eggs, tartines, soups, salads and desserts.

At Le Pain Quotidien, we believe that food should be simple, nourishing and delicious. That’s why we source ingredients that are local or organic whenever possible. We also believe in the importance of eating a healthy, plant-based diet, so you’ll find many vegetarian or vegan options on our menu.",5491147785031,"Arce 940, C1426 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1426,Buenos Aires,AR,-34.5673765,-58.4372148,4.4,1794,https://lepainquotidien.com/ar/stores/solar%20mall?utm_source=gmb&utm_medium=business-listing,lepainquotidien.com,15196231906040104670,ChIJqT0pSge1vJUR3kb6y2fc49I,True,open,https://lh4.googleusercontent.com/-dqiHgZhTDDg/AAAAAAAAAAI/AAAAAAAAAAA/niN1M-ejUnI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNGdWvUrdnPd16VZ1UG2nYiNCNPP9l4XWD7mfqi=w408-h611-k-no,564,expensive,
Café Martínez,Cafe,"Cafeteria, Restaurant",¡Vení a conocer nuestra tienda renovada!,5491148039555,"ACF, Av. Pueyrredón 2231, C1119 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1119,Buenos Aires,AR,-34.5873758,-58.3967542,4.2,1793,http://www.cafemartinez.com/,www.cafemartinez.com,16161600095074070667,ChIJL1t1omHLvJURizDPnKiJSeA,True,open,https://lh5.googleusercontent.com/-IrsyQGT0C2E/AAAAAAAAAAI/AAAAAAAAAAA/xluodfsC2W8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipM4c--JfNfMinxL9NylwhPhcZURTPlLcJ3v75Bq=w426-h240-k-no,644,inexpensive,
Gustado's Café,Cafe,,Cafetería con Desayunos y Meriendas.,5491145831380,"Av. Gaona 1694, C1416 DRR, Cdad. Autónoma de Buenos Aires",DRR,C1416,Buenos Aires,AR,-34.6106815,-58.4520086,4.3,1791,,,16124007170916178088,ChIJo8qXeRrKvJURqFhP4hf7w98,True,close,https://lh3.googleusercontent.com/-AF9-wa4yEqw/AAAAAAAAAAI/AAAAAAAAAAA/aRBSDlOGQBI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr02yQSMTWZzqnckjctDQwE_dW2JB4Y2kPhniYXD1b574nIPcBK2u_W1vOkeeFpr0MTHJo7Ro4itqozBF4FbOQHojIx0MbPouj-5RTHgQsUnjXgcgo2YXcV0zThuw9MPIOgP_cO=w426-h240-k-no,393,moderate,
Starbucks,Coffee shop,Cafe,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Córdoba 975, C1054 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1054,Buenos Aires,AR,-34.598872899999996,-58.3808477,4.3,1790,http://www.starbucks.com.ar/,www.starbucks.com.ar,1294922760907099377,ChIJqfTTSMjKvJUR8Yxv52N9-BE,True,close,https://lh3.googleusercontent.com/-tJruOXh5poo/AAAAAAAAAAI/AAAAAAAAAAA/Yrf_hYRx3TI/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPmlWGUHqexsBssyFI7Hh9uofWBEjseRbf87d1U=w426-h240-k-no,576,inexpensive,
Café Paz Resto,Cafe,"Bar & grill, Breakfast restaurant",,5491153853000,"Alsina 455, B1878 Quilmes, Provincia de Buenos Aires",Quilmes,B1878,Buenos Aires Province,AR,-34.7189602,-58.2529806,4.4,1777,,,8066785052214775562,ChIJRQPJRD8uo5URCk-x7EP68m8,True,close,https://lh6.googleusercontent.com/-8VhAUxGg0e8/AAAAAAAAAAI/AAAAAAAAAAA/OTwChe49OpY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNP-5pfM7e7hpiYs7LCSSBw9zlCxAdvrLFz50oq=w408-h244-k-no,521,moderate,
La Emilia - Bar Resto Pool,Bar,Cafe,,,"Lacroze 5101, B1653 Villa Ballester, Provincia de Buenos Aires",Villa Ballester,,Buenos Aires Province,AR,-34.5466514,-58.5557624,4.1,1770,,,231447975407458390,ChIJg333FgC6vJURVhglFrVENgM,True,close,https://lh5.googleusercontent.com/-u6zNa0Le5js/AAAAAAAAAAI/AAAAAAAAAAA/S2O811XSMoo/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noVhD5cvGltXC2gAtSe9g3H--6O049agv29hdvARWfbpfJYPDnxv8a8pFCf9P8puzYtCnn03AWJOJkJuNwmwxm1uea1eMqnIpZbG16eqeKpallnyPDEgAKj-SxUW6StzwRRMAQKkg=w426-h240-k-no,526,inexpensive,
Havanna,Cafetería,Pastelería francesa,"De Mar del Plata para el mundo.
Con la misma pasión y calidad de siempre, haciendo tu vida más dulce desde 1948.",5491152522260,"Florida 159, C1005 AAC, Cdad. Autónoma de Buenos Aires",AAC,C1005,Cdad. Autónoma de Buenos Aires,AR,-34.6062556,-58.374989899999996,4,1768,http://www.havanna.com.ar/,www.havanna.com.ar,5385214607181617540,ChIJ8XX5ZNLKvJURhBlONCcgvEo,True,open,https://lh5.googleusercontent.com/-L97UMDdiWcs/AAAAAAAAAAI/AAAAAAAAAAA/ctmxUlV6m6Q/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqEmyMT13YAGCTB3UnvvKVc7Lq_7h7aUC3fdOrDZ5mcqD-GifpCy11nu58TBcOE5E5FWPVy1Z0MrMjohnUcivIsJ-JliJfKpDSPbLWWeGQIGafYIf6ipZI8o3JcNnu9zg46xMhs=w408-h306-k-no,299,moderate,
Starbucks Coffee,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Av. Montes de Oca 483, C1268 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1268,Buenos Aires,AR,-34.6341059,-58.3756637,4.4,1765,http://www.starbucks.com.ar/,www.starbucks.com.ar,15307155103836318625,ChIJv9osIHLLvJURoav4VXfwbdQ,True,open,https://lh6.googleusercontent.com/-vzh0FgRkU7Y/AAAAAAAAAAI/AAAAAAAAAAA/wLDGiWcv-JY/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npHx17RYT65anLOGGUw4HDjmVrWOzphyOZjc8T6Uru4B7689vt8ljiKcyqD3gp0VWYsaA0JjyQcXcGRYPQo0a7It1_jy4LPhacl-RyRnV9ociPnUP0W7zsNj3NI2mismdLV_cU=w408-h306-k-no,481,expensive,
Bonafide,Cafe,,,5491145720867,"Av. Salvador María del Carril 2904, C1419 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1419,Buenos Aires,AR,-34.590865,-58.498203499999995,4.3,1763,,,3863255604626056601,ChIJV4tdFBO3vJURmeVFBoEKnTU,True,close,https://lh3.googleusercontent.com/-CqAoAIGXPSE/AAAAAAAAAAI/AAAAAAAAAAA/NY9co2jp20Q/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipNEB5Kb7dmog79g_f8JQPOhsrpuTxsOlK3UC7sD=w408-h883-k-no,420,moderate,
Import Coffee Company,Coffee shop,,,5491143264726,"Av. Corrientes 499, C1043AAE, C1043AAR Cdad. Autónoma de Buenos Aires",Buenos Aires,C1043,Buenos Aires,AR,-34.6030772,-58.3737754,4.1,1760,http://www.import.com.ar/,www.import.com.ar,17710601227625718193,ChIJGWRcGs3KvJURsWE6U_uxyPU,True,close,https://lh6.googleusercontent.com/-VuUy13xjiXU/AAAAAAAAAAI/AAAAAAAAAAA/MN-QEDXyYek/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipMJJ--IiolrY24vQn2J0gRl6XW7Y-FM0Hujn_GJ=w485-h240-k-no,1053,moderate,
Confitería La Esmeralda,Confectionery store,"Caterer, Coffee shop, Tea house",,5491147818866,"Franklin D. Roosevelt 2331, C1406 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1406,Buenos Aires,AR,-34.5568027,-58.460121099999995,4.2,1754,https://confiterialaesmeralda.com/,confiterialaesmeralda.com,13377206127498506937,ChIJPUR2-9K1vJURuTK69Bhipbk,True,open,https://lh3.googleusercontent.com/-p5pTX_qeTyo/AAAAAAAAAAI/AAAAAAAAAAA/5L7XiEh_D10/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npjDb382zng0usXoV4aMy93Z1zlREDH52Agy5NePY5F68dEnvWnFykJneJYeSwl6vGJ2bfZL-iaVC33-MaS-Xj7evzR3xdJKFhu8xww2tPTQdkzmG0h3cHrqGFOsgfapeeFSI7skA=w408-h544-k-no,373,moderate,
1640 Café Restó,Cafeteria,Cafe,"1640 ~ Café & Restó
¡Llegamos a Martínez! 🙌🏻 Te esperamos en la esquina de Alvear y Arenales 😉",5491153824157,"EVC Martínez AR, Gral. Alvear 199, B1640",Martínez,B1640,Buenos Aires Province,AR,-34.488597299999995,-58.4984834,4.4,1752,https://www.instagram.com/1640caferestomartinez?igsh=MTYzNmtheGF3dmtsNw==,www.instagram.com,6152453091377988514,ChIJ1_STuM-xvJURosPWUH3nYVU,True,close,https://lh5.googleusercontent.com/-cgtNrwCT6z8/AAAAAAAAAAI/AAAAAAAAAAA/nXCuqgeQhLQ/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipOhCPZ4B1NBkxXW1go_AGcePTK01TW9Lmk41Tgj=w408-h306-k-no,511,,
Praline BA,Restaurant,Coffee shop,"Somos un restaurante y bakery en Buenos Aires que ofrece una experiencia completa: pastelería artesanal, café de especialidad y deliciosas opciones para almorzar. Ideal para quienes buscan calidad y sabor en cada bocado.",5491159928088,"Gorostiaga 1833, C1425 Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5669669,-58.4379406,4.4,1752,http://www.pralinecakes.com/,www.pralinecakes.com,8168781495313307253,ChIJS6Lv8re1vJURdRbva31XXXE,True,close,https://lh3.googleusercontent.com/--WAK_8Tq23I/AAAAAAAAAAI/AAAAAAAAAAA/y5G2sd7tXfA/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np0Rlcg5ECgevY-evTb785MBHEQ8fMBRglNc--w0m-R4LEf2FAT4XpUMNk5KLgSuVFpAriGa2NOZpDBizn4mIK9erpshFB0JPQXEMQMEoDUPjPDvNFlJBsZzAsUrZIWBA2-D3CtFA=w408-h531-k-no,1156,moderate,
Starbucks,Cafe,,"Seattle-based coffeehouse chain known for its signature roasts, light bites and WiFi availability.",5498001220129,"Güemes 897 Crucecita, Buenos Aires",Buenos Aires,,Buenos Aires Province,AR,-34.6750051,-58.3673338,4.2,1751,http://www.starbucks.com.ar/,www.starbucks.com.ar,1096554614970937154,ChIJzYT-Enszo5URQm8ozpy-Nw8,True,close,https://lh4.googleusercontent.com/-8Y_tjcLeVwY/AAAAAAAAAAI/AAAAAAAAAAA/rzm4EUXZlp8/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq963R7US4z7bLgFPM5en1j4l5CjT_Ukt5_Dp11rMZSj5Y-MVOaCwziz04USk2fvyFwwMSfKjdkZ9z2HH0hFBsGgKcsUUTnPUokhuTtIFnq9ahdpDGRiOOBVdeOZ5JtyoKfC_0bKw=w408-h272-k-no,366,expensive,
Café Martínez,Coffee shop,,,,"Vélez Sársfield 4499, B1605BQG Munro, Provincia de Buenos Aires",Munro,B1605,Buenos Aires Province,AR,-34.5292953,-58.522219,4.2,1749,https://www.cafemartinez.com/,www.cafemartinez.com,1526857597059265066,ChIJn1mFtiGxvJURKvJSF-V8MBU,True,close,https://lh3.googleusercontent.com/-fXz-HuzlFo0/AAAAAAAAAAI/AAAAAAAAAAA/DdjDo5V6Vh0/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPIVYrWDHbOvJxJdYI_uY6myi7YuXN0yR_zxXj5=w408-h306-k-no,557,moderate,
LAB. Training Center & Coffee Shop,Coffee shop,"Breakfast restaurant, Cafeteria",,5491164657008,"C1414CTN, Humboldt 1542, C1414CTN Buenos Aires",Buenos Aires,C1414,Buenos Aires,AR,-34.5860009,-58.4368973,4.4,1741,https://shop.labcafe.com.ar/,shop.labcafe.com.ar,10152841826580314604,ChIJkV4fU4y1vJUR7DkMZtkj5ow,True,close,https://lh3.googleusercontent.com/-6d3wQLj3Wws/AAAAAAAAAAI/AAAAAAAAAAA/aj7vjQGXsHM/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no9UiX_rkhEtDwuCmYvRef3l5UdxKvZOV8ckP1asl7BhtFY22keFsZGLKa-0iOZ5WvIqQ1dYCHke1GiOVZIwR3uAFayDdkbAPWxlvAaPmRER2iS4UWXycKy_WlAzIIE9nNB9ILOSQ=w408-h306-k-no,1343,moderate,
La Reina de Floresta,Pizza restaurant,Cafe,,5491146361757,"Av. Juan Bautista Alberdi 4302, C1407 GZX, Cdad. Autónoma de Buenos Aires",GZX,C1407,Buenos Aires,AR,-34.640704,-58.4862409,4.2,1739,,,2355562003619649376,ChIJRd7aeaLJvJURYBcoeCmjsCA,True,open,https://lh6.googleusercontent.com/-1xHfd2LmZxE/AAAAAAAAAAI/AAAAAAAAAAA/4XYwM_km8Aw/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noBpIhUMN4-GldPsDmNo9Sydul_gt-ZR-z2tLT0fpxJz1u_B10xF-vhabTgSuBaYlEDugoTAW1x_ZNIBENVp01dO9jFOaqPjlfI2quMse4DyBO808X0-5gNGFMthXvLFVba5u4=w408-h306-k-no,307,moderate,
Coco Café,Cafe,,Comfort food por Coco Carreño.,5491147727890,"Demaría 4615, C1425APP Cdad. Autónoma de Buenos Aires",Buenos Aires,C1425,Buenos Aires,AR,-34.5741465,-58.4220428,4.1,1739,http://www.cococafe.com.ar/,www.cococafe.com.ar,2394274243727698483,ChIJIQJTa3m1vJURM6pBQL0rOiE,True,open,https://lh5.googleusercontent.com/-CmnBuYAt8U0/AAAAAAAAAAI/AAAAAAAAAAA/WHNSCRRPbSs/s44-p-k-no-ns-nd/photo.jpg,https://lh3.googleusercontent.com/p/AF1QipPu1hix2M4T3B9mO1ZSAcJuqNPuqkwJF_zusAT3=w408-h270-k-no,935,moderate,
